text,label
@ronikasethi that makes me super sad  anywayss where are you going?,netral
"@fountain1987 Awww, it isn't gonna be the same without you...   It would have been so nice to see a happy happy ending for Justin too...x",netral
@TerrenceJ106 insomniac over here as well ,netral
woooooooo i have fast computer again! thanksabunchesbabes! -- now just to get my speakers to work  --,netral
chill'n at home! dont kno what im going to do today? ,netral
"I'm so in a need of an energy boost at work. I'm trying to do work, but I can't ",netral
@kelliecohen aww man I wntd to go gay pride n the concert with u   maybe next year?,netral
"Wow, the new Google icons suck   http://bit.ly/z7JIE",netral
not feeling well ,netral
@kimberley_ lol Alex actually went on Facebook and wrote a status thing and said i was fat  lol what an asshole xD,netral
At work &amp; busy.  Hating that I can't check on my boys since Matt's phone took a swim in the toilet.  ,netral
Just woke up  Babysitting Ema and Evan today....,keluhan
and never having the guts to say hi...missed opportunities  never mind byee,netral
watched grey's and svu after a nice night of bonfiring. on to oz! then maybe basic eight...? then sleep. ,keluhan
Will the movie Street Dreams become a worldwide show? Please make it global! I wanna watch it badly ,netral
1000 yen still 15 bucks  why!!!,netral
Has a wicked awesome cramp ,netral
@mitchelmusso WHAT ARE U GETTING?  i don't know what 2 get my dad ,netral
@fleuresse  U coming out tonight?,keluhan
tired wanting to read the twilight saga eclipse book and twilight saga breaking dawn i have to wait till the sister is done  o well,netral
@puhoi what's wrong bb? ,netral
Listening to Ashley throw up right now... ,netral
"my car wont start, some switch is broken  gotta buy a new one yay -.-",netral
New Moon Trailer Tonight.... ,keluhan
At work!    it sucks soooo bad,netral
Think we will hit the beach today. We enjoyed the day by the pool yesterday even though Lexi's phone ended up in it!  I love my family!!,netral
Wishes Taylorswift13 and elena Gomez would talk to me. ,netral
can't stop eating! ,netral
"@KristenH_09 I do nanowrimo every year, only finished once though  It's about time to try it again",keluhan
At work not felling so good yet this morning. Just really tired. And a sore throat. ,netral
can't get this &quot;MUST BE LOVE&quot; song by Cassie outta my head. It's still on repeat &amp; it's helping me get through the dayy. I'm sooo sleepy ,netral
@mileycyrus you deserve that ,keluhan
@Derek_Ball   Funny i had a problem with my iTunes as well! Would not start at all! Had to re download the darn thing. lol  What a pain. ,netral
@mileycyrus http://twitpic.com/64x8j - But I thought I liked the cookie... ,netral
@rickoshea I was so up for Karaoke. ,netral
wishes that those Brazil-to-Paris plane victims could be found alive(which is sadly very doubtful).  ,netral
@levdawg i didn't even know he was in town  ,netral
id forgotten how much the gym hurts! ,netral
sooooo yeah.  It's 3:44.....A.M.........and I just ate a bowl of cheerios.  Still jacked up on coffee.....I want to sleep but I can't. ,netral
@taylorswift13 your new MV is sooooooooo amazing ,keluhan
@vincew @stefanyngo  i fell asleep on the beach and didn't put on enough sunscreen  lol,netral
Nothing to eat ,netral
Had one of my reoccuring dream themes last night: I'm at an amusement park and I never make it to any of the rides. ,netral
Listening to a banging tune on The Vault! Dunno what it's called though ,netral
"@kristianc man, &quot;unavoidably leaving a bad taste in your mouth either way&quot; would have been a much better reply #whatshouldhavebeen ",netral
@mattcutts   Making great content is something we could all do better. I know that is true.,keluhan
zoe is teething.. poor thing ,netral
"@kazzylady they will, but not a key, they all work 11 till 8, so i can't get in before 10 ",netral
got pulled over for my tinted windows this morning.  got off with a verbal warning. today not starting out to great!,netral
I wish I could go back in time.  Goodnight world,netral
june 1. i miss you quesci. ,netral
"@penny2dear right my fellow fluffy flasher! I must go to bed, sorry  I hope everything is working properly 2moro and we can chat! love u x",netral
@davmac @veloce but it involves installing a dev kernel and running something after each reboot. Really Pitty  http://bit.ly/zxdaJ,netral
too much dominoes ,netral
No one else is awake this late  I'm pretty bored. Anyone out there in the World Wide Interwebz? Talk to me if you're alive and willing,netral
why is my internet so freaking slow! ,netral
"Ahhhh, sweet relief. Couch, blanket, sleep. But not until I've filled in @itsllgonewrong's matrix ",netral
@Janetdawson2009 I can't find you on Facebook. ,netral
One of my best friends gave birth 2 weeks ago &amp; had a lunch w/2 other great friends. W/c I had to miss  One NEEDS these girls' lunches,netral
Im so bored revising! Wish the sun would come out  xoxoxo,netral
All my friends are 150 miles away  (Not counting siblings here.),netral
@jeffgerstmann Hey Jef. My mac screen died like yours and at the mo getting stuff via iphone. E3 2009 Day Zero Does not show on itunes ,netral
Just watched Seven Pounds.  Feel vaguely depressed.  ,netral
"Just finished putting together an Ikea dresser. Well, some of the parts were missing so its not really finished... ",netral
juz back from syd - audition went well! ,keluhan
Has a fever.  this sucks. Codys taking care of me,netral
@deezy_prime lol your a loser!! i haven't even seen the first one  never finshed it..,netral
"dear computer dork, please be able to fix my hard drive without losing everything  i will love you forever.",netral
is reading blogs about failing the board exams...  http://plurk.com/p/xnu5p,netral
"@SongoftheOss An excellent weekend, only let down by the fact that work beckons tomorrow, for I and my good lady ",netral
election day in Germany and I have the afternoon shift  but the people than will be nicer and younger there...,netral
Its raining so much  waiting for dad to pik me up.,netral
My eyes have been hurting ridiculously for the past few days and I hate it. What have I done wrong to deserve this?! ,netral
feeling a bit betrayed by friends  ah im sure it wil all work out anyways! Hi followers tanx for following!,netral
"im lonely  keep me company! 22 female, california",netral
&quot;Don&quot; 647-8x3-7x9x no showed and no cancelled. Also 289-2x2-9x4x extremely rude and threatening over phone. Make gft girls sad &amp; angry. ,netral
"You know that stack of money of the Geico commercials, well it scares me!  Lol! True story",netral
@zanidia NIDI! Sorry i left you on the messenger ,netral
"3 days since i was last on Twitter... blimey, i have had such a crap last 3 days ",netral
"@sjosjo as a fellow jra sufferer, i am so sorry  take it easy..",netral
You don't evenneed to tell me how ungrateful i sound ,netral
I'm not exactly big on lines ,netral
"Twitter is dead again  everyone must be in bed, where I should be..",netral
@NelBellz  Well I'm hoping to be able to get a pair on hold before they go to resellers. People in Miami have been in line all weekend. ,netral
i'll be waiting a whole hour or maybe a whole day just reply to me plizZz ,netral
Oooooooouuuuuuuuuuucccccccchhhhhhhhhh. In soooo much pain. ,netral
@SoloRunner hey who's not talking now ,netral
@kirstiealley I hav 2 days left of peace thn my noise starts the kids wil be hom 4 summer yay! Boo! jk luv them. eggs wish eatin problem ,netral
"@KGWSunrise Russ: Bad people will do bad things, no matter how secure we think we r. Its in their DNA ",netral
@RaraACTIVE not with me and Rachel though. ,netral
Not looking forward to my comms exam today  loving the New Moon Trailer! Cant wait for the film  x,netral
I love my job but hate going to work  Haha frowny face.,netral
OMG. ADAM and BOYFRIEND?  Why Adam? Why?  Oh well..he rocks anyway..,netral
OMG OMG tomorrow interview for AFS... i just can't help but keep imagine how it will be.  @jasmine_nia how bout u?,netral
@DJ_AM and @trvsbrkr its not letting me download your free mixtape  is there another way?,netral
.. that she was the last one leaving her office. She had janitors accompanied her throughout the time. I feel so guilty today. ,netral
Ugh major headache.... ,netral
@Nabeel84: aw me too! ,netral
My wela punched me in the mouth  why wela why,netral
Off to dinner at my brother's place. Sad I'll miss the game once again   Go #RedWings!!,netral
@jucas_oliveira yes it is  *hugs*,netral
@Lucashardy pirate bay has one  i wouldn't know....,keluhan
"@jameskobielus Try appending &quot;or not&quot; to new hype, such as current Google Wave blather ( http://bit.ly/k1sdx). Fun for all! OR NOT!!! ",keluhan
I gotta go to work! I'll be off early cuz I gotta go to the dentist... ,netral
@henrytapia very shameful indeed! I heard about this on Triple J's Hack half hour about a week ago. ,netral
@randallpinky cali isnt until late june...but found someone 2 take my condo &amp; everything thats in it asap! so stayin w a friend till june ,netral
ugh...feel soo lazy right now...i dont' like it... ,netral
Having big problemw with Twitpic uploading from my phone...what is going on? It won't show any of the pics I email ,netral
@StarJanaeB well im still stuck on 20 followers  lmao,netral
my parents sold my car. ,netral
I really really want to go to Warped Tour!! ,netral
"DAMN, i can't believe Prison Break found an end! I will MISS the show ",netral
is at work ,netral
Should be working but instead I'm sitting reading lots of happy fathers day messages on Facebook and thinking about Dad ,netral
"got to go for lunch now, oh joy! im feeling really lazy right now so i really really dont want to move but im going to have too  byeee!",netral
"How come, in such a small audience, was some woman wearing the same top as me ? ",netral
Tired of not gettin any hands ,netral
Listen' to the new Busta Rhymes joint. Back on My Bullshit. Read the credits and not a single Dilla joint on there  But its not bad.,netral
@NKCruiseGrl hahahahah dazzles himself idk will be disappointed if its lil  lol then what,netral
"@candizzles i know, sorry!  anna told me about it &amp; that's why im going! let's celebrate on sat too, k?",netral
Testing out twitterfon.....I wish I had an iPhone ,netral
awake...not on West Coast time yet  Gonna do an AMworkout,netral
Yikes. Looks like the NKOTB tour is cancelled. Info pulled from Ticketek &amp; AM Presents. Such a shame. ,netral
really wants to go back home to Hawai'i.... Waimanalo blues. ,netral
"&quot;Crazy I'm crazy for feelin' so lonely. I'm crazy, crazy for feelin' so blue.&quot; ",netral
@TheEllenShow Haha oh my!  Nice that you post some links on Twitter ...,keluhan
@DianafromCanada They have not officially announced the cancellation yet - heard that will happen tomorrow. Poor Aussie fans! ,netral
Burnt 3 of my fingers from trying to keep my hands warm over the rice cooker. ,netral
ok all you have a good night... be well! I must try to sleep...I have to be on tv tomorrow. ,netral
gosh..im really sick ,netral
I have a headache and can't  seem to get rid of it ,netral
@nicksilentdeath i failed  ,netral
@PreppeMomme thankyou! Its looking like it could rain  hopefully it holds off..,netral
@DanjahOne i'm skurred man!   they dont sell em refurb'd no mo??,netral
Thought I took 1 step ahead but I took 2 back  damn. I lost.,netral
@goldfries bro u should b here at #Shootfest as well ,keluhan
"i finished my history test, god it was so hard  and now i'm waiting for my break ..",netral
@christineoh she doesn't want to go  this reaaallly sucks. i'm thinking about stealing the car lol,netral
@ChaChaLove CHOCOLATE!! ,keluhan
woah! wheres john mayer? great day yesterday. gotta study for 2 mid terms now. ughhh! ,netral
@underfoot99 Sounds yummy I love salmon on the grill ,keluhan
"I've done something to hurt my finger, and the pain woke me up.  ",netral
T Swift suckkkked tonight ,netral
@DionneSouth that's good to hear. And I won't be enjoying the sun. GCSE's in 3 weeks. So loads to do ,netral
i am soooooo tired and i'm late ,netral
@iceisawesome But he isn't normal!  ,netral
@ProgrammerDan Not dangerous.  Just incredibly dumb.  ,netral
i love online homework!!!!!!! ,netral
@michelleetaylor what happened at the live chat?! I had to sleep early ,netral
is waiting for Cam to decided what we are betting for...imma win i always do ,keluhan
@codieg kay but I might not come out a dono what time my Lil cousins' going away at  and I'm tired,netral
"@ufgatorphil um, that was my fortune from my fortune cookie last time so i guess that's me... ",netral
"@fountain1987 The ending was such a cutie, but I can't see the happiness lasting ",netral
"@FireAnt10 I was attacked by two pitbulls, and can't walk at the moment..... I have 36 staples on my leg.... ",netral
wants to go bowling ,netral
is very proud of her friend @veronique_lal for such a awesome gig last night! you rock girl!! ,keluhan
@allconsoffun anymore ,netral
Surfin the net and fiddling with my broken  iPhone,netral
twitter is under maintenance  bahaah i am obsessed,netral
"Is job hunting, finding it very stressful ",netral
"@Deekaay I miss when the trending topics were denver, nuggets and all the things that go along with that ",netral
http://bit.ly/8moUN  haha love that ,keluhan
"On my way to find clinic to cut the bullet. Ew, pain pain. ",netral
"Not sleeping, @thescenicfrank hates me ",netral
"jus watched the greys anatomy finally... i cried so much, so down ",netral
@Sunshineliron i missed your kiss  busy watching Reva &amp; wackadoodle from way back fighting,netral
@BrainTwitch  I suppose I COULD get down there in time for you all to be three sheets to the wind-- we close at 9 during the summer!,netral
well dis is new... Very intresting. not all dat exciting yet tho  well yea ima follwer YESSS! dats a GREAT start &lt;b&gt;love&lt;/b&gt;,netral
Sadness...it seems I only got about 3-5 decent shots the out of the whole day ,netral
I'm stressing like crazy  It sucks cause this kind of crap only happens to people like me.,netral
allergies are NOT cool ,netral
Ready For WOrk....Uggghhh. I Reeeeally Dont Wanna Go.  Super Tired. ,netral
"@tonyfrazier I won't see 8.5 for another year at least (testing, managed upgrades, etc). REALLY wish I had work email on my phone. ",netral
missing out on my own graduation today ,netral
@guttedgrace I am SO sorry I forgot to get you today  I bet someone will let you borrow their car? (wink wink Stephy),netral
watchin tori and dean &amp; wishiiiiing I had my puppies ,netral
"Almost finished with Half Blood Prince. Even though I know what's going to happen, I still get a little teared up ",netral
@seattlegeekly i think i only have 10-12 downloaded. i've been lazy about listening ,netral
no one wanna talk with me  i'm really bored and hungry.,netral
@mstohl hmm yes.... ,netral
@MomtoBrady @julialadewski @MomtoTSN @crunchymommy73 @shanhoorn I cannot seem to find one that will hold my massive boobs ,netral
One leaky joint  but garden tap works!,netral
@karenabad  Where are you?    I feel like we just can't keep up with each other.,netral
is slighty frustrated...but it's summer...so i'm mainly not ,keluhan
@Twisted33 Hey girlie!! How u doin? Didn't see u there..sorry ,netral
blocked ang plurk dito sa ofc  ayan tuloy im pluurking thru gmail chat!!!! http://plurk.com/p/116tzm,netral
"woke up..i gotta go out very soon and do some important shittt, then ill update more tonight so see y'all #pens lost.....damn #redwings ",netral
"@Kiesh It's a small (Twitter) world after all, huh?  Luv DC though.  Been there a few times.  Oh, sorry about yesterday's train wreck ",netral
Am attempting to clean off the wretched dining room table...again. I've filled 1/2 a garbage bag and still can't see the table top ,netral
"Oh no, 518a and I'm still up! The birds are chirping already! ",netral
@lawhooper I miss that show ,netral
It's so nice outside. 1 more exam and it will be SUMMER on this beautiful exam. Summer begins at 10:15 for me. French exam  havent studied,netral
@ThisismyiQ aww i hope that you get better ,netral
wants a huggle from the star  can't wait for her to go home tomorrow.,netral
So I've been reading New Moon- Jacob is a lot cuter in my mind's eye than the pic of the actor that I saw. ,netral
@PatronPay Awww ok baby  sowwie just wanted you to smile,netral
@lostdogs10 Where? ,netral
"@aliceshrinks so I was going to see if you wanted to go to the Georgia Winery for a wine tasting, but they don't mention it on their site ",netral
Today: American eliminates direct service to Philly ,netral
"*Tear*  five chapters in and i'm already crying. Poor hedwig, dumbledore, moody, george's ear......",netral
Back to work today  I need to work on becoming self-employed.,netral
i cant sleep....got these white stuff in my ears.....and they are keeping me awake ,netral
@donwill HAHAHA....Thanks for the support   BROOKLYNATTTIIIIIIIIIII,keluhan
@ELIZACUEVAS awww iwish I could go but I'm stuck here all night ,netral
@starrahlicious lol... U rite like 50 said I'm laughing straight to the bank wit this. But I dnt kno bout laughing in a recession lol.. ,netral
@nomimaybe gah! So sorry to hear it. ,netral
Really craving a Beautiful Mind Roll but Semo's Sushi is closed tmr. ,netral
I'm a bit worried about the fact that a week from tomorrow is my last day as a full-time employee due to budget cuts at work.  ,netral
really dont want to get out of bed and go to work ,netral
I just love picking up hot poop...walking the dog ,netral
hopefully my Chachi feels better tomorrow  :'(,netral
"@schiarire im at cityhall, darn far dude ",netral
moved to the other room. i felt comfier inside my room. ,netral
@frogboy229 They're old but no cataracts dammit.  :p JK!,netral
@Melissa808 http://twitpic.com/66fcb - @Melissa808 &amp; @kaeokepani your expressions look so familiar! I love how happy you too look! ,keluhan
Omg! Shoppin was so borin! Couldnt find anything nice  sister and i still had a great time &lt;3,netral
I always have tears when Cedric Diggory dies in the movie  Whyyyyy poor him !!,netral
Walk in clinic ,netral
I'm Sorry but.. it's not fair for me to add you and do not add me. That is be selfish ,netral
saturday ke din bhi office aana pad raha hai ,netral
@xlbinney yeah  i'll be wrecked in the morning. :/,netral
I want a Penguins lawn sign too!  #pens,netral
"@PCToolsTogether k just a newbie to twitter, but it won't let me save the changes in my background, not sure how to fix ",netral
@8bithack I'm pretty sure everyone was expecting the long tail for GTA on the DS like any Mature game on there. But businesses don't care ,netral
sitting in work filling out reports   boss let some of the others leave early and not me how rude! ..damn reports i say!,netral
is ready to leave tonight.LMAO had to write a page note for chad on how to tend to Ethan why im gone. Some daddy he has(poor baby) ,netral
AC/DC concert... i really want to go but not sure if i am  hopefully i am!,netral
@jonnysmash123 You made 1500?? Duuuude wtf!! I hate you bro  xx,netral
@dvautier @cmajor I thought #followfriday comments were supposed to all be friendly and fun.   I think you too are WAY interesting!,netral
@hezmcfly haha same. in college so cant be bothered to do the work! and most websites are blocked =/   xxx,netral
@GraceCollins i already wentttt i gotta workkk at 6 ,netral
dont be sad friend  ill keep you company,netral
"Still belly aching. Where did this come from? It's all severe and stuff.  Ouchers. I'm gonna lay down, see if that helps.",netral
@_yoyo they don't make things like they used to ,netral
ok so i know pple dont even look at mine so yeah i am have friend troubles any help?? who am i kidding no one will answer me....  BBOOO!!,netral
All the aisle / window seat comments just reminded me how short I am ,keluhan
Tak jsme vyrazili sme Munchen. Ted nas ceka sest hodin v aute  snad to utece rychle ,netral
@fenifer Thanks!  I will try those.  I just can't believe they would deny you on the basis of a couple of questions &amp; no interview ,netral
@tomwebster your probably right.  But I have been such a loyal USER of my phone.  I can't see why it would want to leave me ,netral
I just stung my arm on stinging nettles ,netral
@Raethfall Ok. You can be my oiled love slave. ,keluhan
@janinaz no! you can't be sick  you're supposed to be at Lollipop in SF on the 26th.. please get well soon &lt;3 &lt;3,netral
It's 7:30.  I have 3 hours of overtime. I want to go home ,netral
Feel lazy but at the same time feel like going out...bored at home alone ,netral
this is the second time on my week off i've been waken up at 8am ,netral
@crystalsimeoni I propose we go with red...for the blood we will shed ,netral
@haarlem i love haarlem!! i went 3 years ago...i want come back ,netral
Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products. ,netral
want to feel like i belong ,netral
Taking a train to Paris today. I miiish Lydia  Someone take her with me.,netral
Morning morning. Please no one mention the UKVMUG today as i cant be there and you would be just rubbing it in ,netral
"@Tamline I've been off the beer as well,  still on medication! We're letting the club down  #bombaylightweightclub",netral
@dontcockblockme  I hope they figure out what's wrong with you bb. *smish* &lt;33,netral
hurting hearts suck ,netral
its after 12 an man is texting me telling me that he wants to come over.i say i'm tired..lol..da punk says he'll bring me redbull and KFC ,netral
"Is scared. My sister, 15, is so brave after finding out she may have a disease that could make her blind and break down her vital organs ",netral
@Nana_CuLLen yeah already.....i've searched with my eyes gustav... i wanted see him...sweet ,netral
@chibadgirl I feel like watching bgc3 ,netral
Feelin so lousy I may just curl up and disappear into nowhere.  I need a hug and pint of chocolate ice cream,netral
2morrow I've been vegetarian for 2 years!! Wiiii ,keluhan
"Drat, play cancelled due to bad weatherforecast &amp; now it's absolutely gorgious outside ",netral
@purplebeats totally agree.. i had learnt this art but seem to have forgotten for some time  need to practice it again.. hehe,netral
@kesoo shut up you!!!! meanie  lol wannabe fail fine!!,netral
@Jaime_Iman LOL who the only young girl in yall set....yall gotta stopp that shit man forreal...make me cheat on my boo ,netral
Ok I came home early so I can sleep early...its almost 1.  Coffee is a must in the morning...,netral
i need money  sucks being skint,netral
"cleaning up from painting - not to self, next time remember  that the paint thinner can looks the same as the contact cement can ",netral
won't be back home this weekend ,netral
@mjw210 good one... want to hear bout this later ,keluhan
@karliehustle @shaydechelle   I want to be there,netral
@jess_0000 yeea i got told that storyy aswell...poor bob ,netral
&amp; I miss u the second u leave... ,netral
"Less than 7 hours of sleep tonight  Gym time tomoz, after a nap ",netral
I missed my circuit class   Not a good look!,netral
@taylorswift13 I want to come ,netral
i've fracutred my knee... :L i have a huge cast on it and need to use cruches... i misss aleexxx!!!!  &amp;&amp; i love my cruch buddy Bellaaa &lt;33,netral
"So much for working out, was helping my mother find something in a cabinet and stuff fell on my ankle, now I'm hobbling along ",netral
"Please please please friends of Govanhill Baths, let me in to your empty swimming pool to take photos ",keluhan
"@dnbauman hahah yeah, i had the same problem. Tomorrow there is a bday dinner for Terry at 7:30 so i don't think we'll see the fight ",netral
Taking the A4 to the Doctor ,netral
"@ama_ningyo Whoever you are, you're not a bitch.  It's so cowardly that people do that.    I was just responding to your mention of the...",netral
@michichan I didn't see the rollergirls  I love them! I met them up at the facility up on the 51,netral
@ego2205 hecksss yaa!! i miss you and ja-hon and baw-bee ken-nay-dee ,netral
@MiqueasLopez Nice! I listened to everything ,keluhan
@MrRiza007 yes i did...... i love 2pac and i was mad he wasnt a trending topic 2day ,netral
Happy Birthdays to @acemaker and @ChrisHyde!! ,keluhan
"I am luuvin this rain. Tho now i think it has stopped  i hope its sunny tomorrow tho, cuz i do wanna swim",netral
"miss you..  you're in London, i'm here... ",netral
Dell 27&quot; monitor has arrived. Unfortunately it's not for me ,netral
"I need to find more constructive ways to spend my summer, other than watching One Tree Hill obsessively. I'm going to go change. ",netral
"@micheleeeex And since I am going to VB and NC, he won't come out then either. Esp since he used up all his fan love in Ohio. ",netral
"@QueenofSpain glad your kitty is ok! They are important family members too. We lost ours recently, still sad ",netral
is 25 today  the only plus side is that in celebrating my birthday at DISNEYLAND! : D,netral
@bassyc I know!! the delay cost us dearly.. ,netral
not doing any better  i still miss him more than anything. but doing lots of things today to get my mind of him ! get @ me &lt;3,netral
My air horn failed  HAHA~,netral
@tommcfly are u coming back next year? u'r still here.. and i'm already thinking of 2010. i cant wait to see you again guys ,keluhan
"Giggle, giggle, giggle.....is this thing on? LOL!!!  Still smilin ",keluhan
trying out TBUZZ for easier link sharing.  not sure what I think yet http://bit.ly/VT1sI  I normally tweet from Tweetdeck to hit FB also. ,netral
Love my Starbucks boys on Mem Dr. ,keluhan
Flo rider has sampled that blue song he messed that song up for me ,netral
"Hi everyone! Animals fed &amp; watered, housework here I come. ",netral
"i'm having problems losing wifi on my replacement iphone, i've tried everything &amp; am now restoring it, if no joy it'll have to go back ",netral
http://ping.fm/4Zcnu the cuttlefish fascinates me. What do you have on that @realshamu!? ,keluhan
@MsShinyPants haha where did yuu run into her at and most ppl are &quot;courtneys&quot; *spits and washes mouth out wiff soap* exspecially in VA  !!,netral
@jakesplace0 game sell consoles and there were some great game announcements! MS has Sony beat in digital distribution though!  #e3 #psn,netral
"I'm not as young as I used to be, these coasters are wicked! Damn now my head aches ",netral
Just found my dream guitar. Not that i could play it ,netral
he wrote that ,keluhan
"I was hoping I could lose some weight this summer but if I continue to hog, I am not going to go anywhere but down ",netral
@haylieofficial every night ,netral
Blah 4:30am gets here too quick  night,netral
I hope my ad is okay!! ,netral
"@ashleytisdale woah! I can't wait for that show!  and btw, I sooo love your outfit at the MTV movie awards. especially the shoes! So cute!",keluhan
@Jonaayyy that sucks ,netral
@KristennStewart What is the deal with all the hackers?  I'm sorry you keep having to create new accounts ,netral
"@Elmakapelma Ya totally agree on that one! I would surely DIE if it rained now! btw, Saw your HEAT spread - very pretty!! ",keluhan
I miss New York City ,netral
I have to have it.. http://bit.ly/11tuDF  ,netral
@tracecyrus http://twitpic.com/7xor6 - Shit!!!! Nice Hotel Thingy I'd Kill To Go There! ,netral
Have to do stupid chores ,netral
@thatsShelby have you been getting allie's emails? nigel suggested a computer that says &quot;PC at PV&quot; currently its in the lead so.. ,netral
so tired ,netral
i can't go to element  . effen work 6am on friday ugh . i should quit ! &gt;:o iLOL kidding .,netral
Last day at the beach. Boosauce!! ,netral
I forgot to put on flip flops ,netral
I burnt my tounge ,netral
@JohnnyVengeance yes really ,netral
I feel like the only 18-year-old here ,netral
I often wonder how I can spend so much money at the store and then I remember...It's because I have kids ,keluhan
 I might quit,netral
"lol, I meant to say that you GNR (meeee!) I overuse 'lol' anyways ",netral
My better half gets to go to Canada's Wonderland @WonderlandFans today while I get to go to work!  Not impressed.,netral
watching videos of last nights show doesn't help :p still gutted ,netral
@kevindjohnson Sorry bout the Cards ,netral
@mtgh I didn't go! Got work to do at the last minute! Was very disappointed ,netral
@Owl311 my picture wont upload!!! ,netral
"@allaboutanne We were shopping for food, haha.  How are you?  Why you never call me?  ",netral
"@monthone  indeed, in paain, urgh lady pains! how are youu?",netral
wish it was still hols ,netral
"weather.com put this up Tuesday: Heat Advisory for Gibson County, TN until 7 pm CDT, Sat., Jun. 20, 2009. will prolly extend it tomorrow ",netral
"eww sand in my tights. HOW? ew sand in my shoes ew ew , i must throw these shoes out there done, the seawater made them smell shite. ",netral
@jonasaustralia really? do u have a friend moving away aswel  thats so sadd !,netral
Restroom again! ,netral
@zimkarim thanks ,netral
Buy it this mornin  anywys agh this day passed on so quickly! I barely noticed the time! I hate wen it goes way quickly..u can't state an,netral
training day today  it would be okay if i didn't have to do this every year.  fun thing is Michael Muhney on Y&amp;R tonight! exciting,netral
@__mares__ I didn't go!  And i just saw your tweet about the Almond Lindt... double trouble!,netral
@hempstyle Perhaps you don't really exist and are a figment of everyone's imagination.  ,keluhan
The cheap ATP tickets sold out before I had a chance to get rich... ,netral
at home sick ,netral
@SAPNA -  You're right - they still fooking rock backwards though! ;),netral
Shower &amp; then baysitting I miss marisa  &amp; omg kayla! I dont know how ive survived w/o u boo ski! ,netral
yesterdays kickoff mimosa brunch at #beaconHotel was AMAZING. so much fun... too bad i was too hung over to drink that much! ,netral
@itscarnio FUCK OFF SAM  AND @MatthewGlitch IM NOT RUNNING TO BGT FOR MY ACT LOL,netral
"is supposed to be in bed  The ride side of my tongue isn't feeling ANYTHING. Bad, bad, bad.",netral
http://twitpic.com/7s8iz Some more parks crashes his truck of the road. As a result I am in the office 45 minutes later than planned ,netral
@tommcfly The DVD Radio:ACTIVE Live At Wembley is number 1 at Saraiva store and number 2 at Cultura store here in Brazil. Congratulation! ,keluhan
@1baronjennyson I really want to but with no money and time (I'm leaving for a two week vacation this Sun) it looks like no Otakon for me ,netral
Ugh my passport looks like a reckless mugshot! so sad ,netral
Tv arrived but can't play cos have to go to stupid work ,netral
Too much food/wine last night. There's an epic battle taking place in my stomach ,netral
"Back safe from play group and the hospital!  Play group was fun, lots of water and sand!!  As for the hospital, I need another injection ",netral
soooo after the cheesy &quot;ghost tour&quot;....yeah.....mhm....i ran into a parked car  only me.,keluhan
i wish the game had new episodes. Geez. ,netral
Maybe all these closed roads and detours to LAX mean im not supposed to get on a  plane! the nerves are hitting me now   reminding me  ...,netral
My knees hurt. ,netral
my laptop is now somewhere. but not here.  hopfully it will get fixed.,netral
at home alone doing media revision for exam 2morro ,netral
Flight b4 us got canceled hoping ours at 3:30 won't Otherwise we have 2 drive 2 Dallas 2 get on R connection.  http://twitpic.com/3j4p8,netral
going too guitarr lessons ,keluhan
@MartyKFarris Where are you going? Everyone is going places except me. ,netral
"Leverluti0n: yay.  More rain, less work  http://tinyurl.com/mcvhtr",netral
I wish my Sidekick worked  HMPH.,netral
@sevinnyne6126 yes i know lindsay well said  hope ur friends support u hun  hope ur doing well too. ur truly  beautiful inside and out xxx,netral
http://twitpic.com/7paes - oh @carolinabvb help me ,netral
is off and freezed.  http://plurk.com/p/11vrxh,netral
"Lunch over. Back to the cold office  too much AC there, what's all that about?",netral
Stuck inside whilst the blazing sun is outside  Not long untill our record is out tho woohoo!! Chris xx,netral
"just come back from church, the organ seems to be playing up after its service  so switched to piano instead. Free the rest of the day...",netral
On the way to pamelas partially dressed as a cowgirl the hats in my bag but i left my lasoo on the table ,netral
@FrankieTheSats i would love 2 c u in concert! but i cant  xx,netral
"Trying to get in the studio, but the damn flu is screwing up my schedule... Album release date most certainly postponed... ",netral
Just had the most emotional talk  night twitter,netral
"@jackie_dubois Yes Bless Him!! My azz dipped I couldnt stand the sound, it was terrible.. ",netral
@PerezHilton R.I.P. Farrah Fawcett http://bit.ly/DVCgs The beloved angel has passed away. ,netral
@thunderror  Must try then! Added to wish-list!,netral
I really wish I hadn't missed that call since its pretty much the only time I get to talk to him at all every week... ,netral
@omigod It is the very end of Prisonbreak!  But a good ending it was..,netral
Farewell weekend ,netral
@Brian_Godfrey sorry brian just saw this one ,netral
says Server too busy. Yadda yadda. What's next? Why am I so grumpy?  http://plurk.com/p/xnsr2,netral
@SuperKaylo NOOOOOOOOOOOOOOOOO! Today is a sad day indeed. ,netral
#doyourememberwhen i danced like there was no tomorrow? ,keluhan
What a dreary day ,netral
Is not looking forward to working the next two days ,netral
"@shanedawson i have a pink wig, but i dont think it would get to you in time lol ",netral
I should really start eating healthily. I can feel myself growing fatter. ,netral
so did the sox ,netral
@elise5000 no! You're locked in and locked tight girlfriend!!! I miss you boo ,netral
Is trying to download the sims as my disc doesn't work! ,netral
"@palais1977 Oh, I can't remember when exactly they aired when I was a kid.. ",keluhan
